ID,POLICYNO,BIRTH,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,NPOLICY,URBANICITY,AGE_BAND,CREDIT_SCORE_BAND,KIDSDRIV,INITDATE,PLCYDATE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CLM_DATE,CLAIM_FLAG,STATE,TRAVTIME,CAR_USE,BLUEBOOK,CAR_TYPE,RED_CAR,CAR_AGE,TIF,OCCUPATION,PLCYYEAR,CLM_EXPOSURE,LN_CLM_EXPOSURE,CUST_LOYALTY,BLUEBOOK_1000
156574116,45935740,05JUL62,0,13,"$41,944",No,"$100,318",No,M,High School,1,Highly Urban/ Urban,51 - 65,620 - 659,0,08MAY92,06MAY01,"$6,018",3,No,3,$0,,0,IL,47,Commercial,"$18,340",Van,no,10,103,Clerical,2001,1,0,8.9927389775,18.34
314541945,46231902,21APR71,0,9,"$26,816",No,$0,No,M,PhD,1,Highly Urban/ Urban,36 - 50,750 +,0,09MAY01,09MAY01,"$30,605",4,Yes,4,$0,,0,IL,11,Private,"$15,090",Minivan,yes,9,103,Lawyer,2001,1,0,0,15.09
201120960,46324418,08APR65,0,12,"$50,336",No,"$210,941",Yes,F,Bachelors,1,Highly Rural/ Rural,36 - 50,750 +,0,19APR88,16APR01,$0,0,No,3,$0,,0,WI,48,Commercial,"$10,830",SUV,no,6,104,Blue Collar,2001,1,0,12.989857025,10.83
364400616,46362542,13DEC67,0,7,"$52,898",No,$0,No,M,Bachelors,2,Highly Urban/ Urban,36 - 50,750 +,0,22FEB90,02FEB01,"$5,399",1,No,7,$0,,0,IL,30,Private,"$10,790",Pickup,yes,8,106,Manager,2001,1,0,10.945205479,10.79
756012616,46396770,29AUG64,0,14,"$67,071",No,"$268,429",Yes,F,Bachelors,1,Highly Rural/ Rural,36 - 50,750 +,0,24MAR01,24MAR01,$0,0,No,0,$0,,0,OH,44,Private,"$16,690",Sports Car,no,,105,Home Maker,2001,1,0,0,16.69
131864700,46471382,12NOV59,0,0,$0,No,$0,Yes,M,High School,1,Highly Urban/ Urban,51 - 65,750 +,0,16JAN01,16JAN01,"$3,605",1,No,6,$0,,0,IN,30,Commercial,"$19,120",Van,yes,1,107,Student,2001,1,0,0,19.12
792867185,46749136,06APR78,0,11,"$100,731",No,"$296,085",No,M,Masters,1,Highly Urban/ Urban,36 - 50,750 +,0,17JAN97,16JAN01,$0,0,No,0,$0,,0,IL,54,Private,"$13,910",Minivan,yes,14,107,,2001,1,0,3.997260274,13.91
376286092,46777828,06JUL69,0,0,$0,No,$0,Yes,M,High School,2,Highly Urban/ Urban,36 - 50,660 - 749,0,12MAR01,19MAR01,$0,0,No,3,$0,,0,MI,34,Commercial,"$18,770",Pickup,no,7,105,Student,2001,1,0,0.0191780822,18.77
363562624,46982722,26JAN70,3,9,"$67,053",Yes,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,750 +,0,13JAN01,13JAN01,"$40,315",3,Yes,3,$0,,0,OH,9,Commercial,"$13,700",Sports Car,no,5,107,Blue Collar,2001,1,0,0,13.7
635884525,47122430,19JAN76,2,,"$71,791",No,"$207,232",Yes,F,Bachelors,3,Highly Urban/ Urban,36 - 50,660 - 749,0,28FEB94,02MAR01,"$4,430",2,No,5,$0,,0,IL,46,Private,"$15,100",SUV,no,12,105,Professional,2001,1,0,7.0054794521,15.1
159942906,47442342,15DEC60,0,14,"$71,660",No,"$222,417",Yes,F,Masters,2,Highly Urban/ Urban,51 - 65,660 - 749,0,03DEC94,11JAN01,"$1,391",3,No,0,$0,,0,WI,22,Private,"$6,200",SUV,no,18,107,Manager,2001,1,0,6.1068493151,6.2
720443111,47609466,16DEC64,1,0,$0,No,$0,Yes,F,High School,3,Highly Rural/ Rural,36 - 50,750 +,0,09MAR97,16APR01,"$9,516",3,No,2,"$3,011",07NOV01,1,IL,31,Private,"$1,500",Sports Car,no,8,104,Student,2001,0.5616438356,-0.576887374,4.104109589,1.5
492343813,47949376,31JUL59,0,14,"$39,193",No,"$180,525",Yes,M,Masters,2,Highly Rural/ Rural,51 - 65,750 +,0,01APR01,04APR01,$0,0,No,0,$0,,0,MI,32,Private,"$10,320",Minivan,yes,17,104,Lawyer,2001,1,0,0.0082191781,10.32
42455096,48072581,19OCT64,1,15,"$77,698",No,"$215,703",Yes,M,Masters,1,Highly Rural/ Rural,36 - 50,660 - 749,1,17APR88,14APR01,$0,0,No,0,$0,,0,IL,51,Commercial,"$27,820",Panel Truck,yes,14,104,,2001,1,0,12.989842054,27.82
498347919,48242352,04NOV63,2,8,"$49,261",Yes,,No,F,Masters,1,Highly Urban/ Urban,51 - 65,750 +,0,30JAN97,29JAN01,$551,1,No,4,$0,,0,MI,49,Private,"$18,010",SUV,no,17,107,Lawyer,2001,1,0,3.997260274,18.01
972094232,48318063,01JUL65,0,6,"$41,274",No,"$103,580",No,M,<High School,2,Highly Urban/ Urban,36 - 50,660 - 749,0,04MAR95,18JAN01,$0,0,No,0,$430,11NOV01,1,MI,38,Private,"$9,930",Minivan,yes,7,107,Clerical,2001,0.8136986301,-0.206165215,5.8767123288,9.93
26021761,48679173,13DEC58,0,12,"$34,961",No,$0,No,F,High School,2,Highly Urban/ Urban,51 - 65,750 +,0,08DEC96,07JAN01,"$7,863",3,No,1,$0,,0,MI,44,Private,"$9,900",SUV,no,7,107,Home Maker,2001,1,0,4.0820121267,9.9
385761061,48951357,13DEC63,3,9,"$148,528",Yes,$0,No,F,PhD,2,Highly Urban/ Urban,51 - 65,450 - 619,1,15MAY95,19MAY01,$0,0,Yes,2,"$20,126",07MAR02,1,OH,49,Private,"$20,830",SUV,no,10,103,Lawyer,2001,0.8,-0.223143551,6.0109589041,20.83
462540536,48951492,03MAY61,0,7,"$44,812",No,$0,No,F,High School,1,Highly Urban/ Urban,51 - 65,450 - 619,0,11JAN01,11JAN01,"$43,405",2,Yes,0,"$7,204",25AUG01,1,IL,27,Commercial,"$6,200",SUV,no,5,107,Blue Collar,2001,0.6191780822,-0.479362354,0,6.2
154162659,49135846,02JUN58,0,15,"$53,924",No,"$203,155",Yes,M,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,19MAR01,19MAR01,"$5,546",2,No,6,$747,15AUG01,1,WI,37,Commercial,"$25,320",Panel Truck,yes,1,105,Blue Collar,2001,0.4082191781,-0.895951048,0,25.32
326717591,49553565,07MAY63,2,10,"$22,683",Yes,$0,No,F,Bachelors,1,Highly Urban/ Urban,51 - 65,620 - 659,0,16MAR01,16MAR01,$0,0,No,1,$0,,0,MI,5,Private,"$16,510",Minivan,no,10,105,Clerical,2001,1,0,0,16.51
818621338,49593422,14MAY44,3,,"$83,585",No,"$252,164",Yes,F,PhD,1,Highly Urban/ Urban,66 +,660 - 749,2,12JAN97,11JAN01,$925,1,No,4,$0,,0,WI,39,Private,"$14,040",SUV,no,16,107,Manager,2001,1,0,3.997260274,14.04
303886864,49702816,07NOV63,2,7,"$26,681",Yes,"$166,588",No,F,Bachelors,3,Highly Rural/ Rural,51 - 65,660 - 749,1,03JAN91,10JAN01,$0,0,No,0,"$5,377",10AUG01,1,MI,10,Private,"$28,840",Pickup,no,13,107,Professional,2001,0.5808219178,-0.543311079,10.019178082,28.84
869959808,49730897,24SEP72,2,14,"$17,100",No,"$128,888",Yes,F,<High School,1,Highly Urban/ Urban,36 - 50,750 +,2,04MAY95,03MAY01,"$3,444",3,No,1,$0,,0,WI,21,Private,"$6,810",SUV,no,5,103,Clerical,2001,1,0,5.997260274,6.81
195886848,49743390,02SEP68,0,8,"$118,527",No,"$323,324",No,M,Masters,1,Highly Urban/ Urban,36 - 50,620 - 659,0,18MAR95,17MAR01,$0,0,No,0,"$1,277",03SEP01,1,IL,48,Commercial,"$22,750",Panel Truck,no,13,105,,2001,0.4657534247,-0.764098917,5.997260274,22.75
90182794,49775386,29MAR65,0,7,"$41,949",No,"$138,961",No,F,High School,1,Highly Urban/ Urban,36 - 50,750 +,0,13MAY97,12MAY01,$0,0,Yes,1,$0,,0,IL,26,Commercial,"$9,990",SUV,no,8,103,Blue Collar,2001,1,0,3.997260274,9.99
398527654,49896511,28NOV77,2,0,$0,No,$0,Yes,F,<High School,1,Highly Urban/ Urban,36 - 50,750 +,0,06MAR98,06MAR01,$0,0,Yes,0,"$6,516",22APR01,1,IL,21,Private,"$5,430",SUV,no,5,105,Student,2001,0.1287671233,-2.049749752,3,5.43
100237269,49896544,06FEB63,3,14,"$14,554",No,$0,Yes,F,High School,2,Highly Rural/ Rural,51 - 65,450 - 619,0,01APR97,19JAN01,$0,0,No,0,$0,,0,MI,31,Private,"$16,580",SUV,no,8,107,Student,2001,1,0,3.802739726,16.58
159215837,49927348,26OCT78,1,0,$0,Yes,"$76,283",No,F,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,0,08FEB95,07FEB01,"$35,477",4,Yes,1,"$3,706",01MAR01,1,IN,35,Private,"$4,500",Sports Car,no,1,106,Home Maker,2001,0.0602739726,-2.8088549,5.997260274,4.5
829532279,50016504,21MAR81,3,8,"$29,357",No,"$177,256",Yes,F,<High School,1,Highly Rural/ Rural,26 - 35,620 - 659,0,09MAR01,09MAR01,$0,0,No,0,$0,,0,MI,49,Private,"$7,140",SUV,no,7,105,Blue Collar,2001,1,0,0,7.14
631762912,50659088,18AUG58,0,12,"$89,157",No,"$257,091",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,08FEB01,08FEB01,"$3,175",1,No,0,$0,,0,IL,52,Private,"$19,700",SUV,no,7,106,Lawyer,2001,1,0,0,19.7
367274019,50801837,09JUN60,0,12,"$24,671",No,$0,No,F,<High School,1,Highly Rural/ Rural,51 - 65,750 +,0,18JAN95,17JAN01,$0,0,No,1,$0,,0,MI,22,Private,"$3,970",Sports Car,no,1,107,Blue Collar,2001,1,0,5.997260274,3.97
88501670,50814672,19JUL77,3,10,"$106,985",Yes,$0,No,F,Masters,1,Highly Urban/ Urban,36 - 50,620 - 659,0,03APR95,02APR01,$0,0,No,0,$0,,0,IL,8,Private,"$23,970",Pickup,no,13,104,Manager,2001,1,0,5.997260274,23.97
571391429,50916639,20FEB63,0,11,"$26,378",No,"$151,135",Yes,F,<High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,24FEB01,24FEB01,$0,0,No,2,$0,,0,OH,26,Private,"$6,680",SUV,no,6,106,Blue Collar,2001,1,0,0,6.68
419681582,51264758,16DEC67,1,7,"$46,337",No,"$178,708",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,750 +,1,19JAN01,19JAN01,"$3,598",3,No,3,$0,,0,IN,5,Private,"$13,720",Sports Car,no,11,107,Professional,2001,1,0,0,13.72
284137091,51291683,29JUL62,0,11,"$78,915",No,"$248,764",No,F,Masters,2,Highly Urban/ Urban,51 - 65,450 - 619,0,01FEB96,03FEB01,"$5,531",3,No,0,$0,,0,IL,41,Private,"$13,990",SUV,no,11,106,Lawyer,2001,1,0,5.0057115054,13.99
45483753,51539030,13JAN57,0,12,"$217,269",No,"$502,389",Yes,M,PhD,1,Highly Urban/ Urban,51 - 65,620 - 659,0,11APR95,10APR01,$0,0,No,0,$0,,0,OH,22,Private,"$1,500",Minivan,yes,19,104,Lawyer,2001,1,0,5.997260274,1.5
417493849,51591971,29APR47,0,10,"$62,185",No,$0,No,M,PhD,2,Highly Urban/ Urban,66 +,660 - 749,0,30JAN01,27FEB01,"$4,843",3,No,0,"$22,951",01NOV01,1,IL,40,Commercial,"$26,550",Panel Truck,yes,11,106,,2001,0.6767123288,-0.390509017,0.0767123288,26.55
496910387,51772273,19SEP65,3,0,$0,No,$0,Yes,M,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,14FEB01,14FEB01,"$6,840",3,No,6,$0,,0,MI,12,Commercial,"$14,740",Minivan,yes,1,106,Student,2001,1,0,0,14.74
950352670,51815107,17DEC56,0,12,"$100,205",No,$0,No,M,Masters,1,Highly Urban/ Urban,51 - 65,620 - 659,0,07APR97,06APR01,"$32,112",1,Yes,6,$0,,0,WI,5,Private,"$16,620",Van,yes,,104,Lawyer,2001,1,0,3.997260274,16.62
276708023,51876575,04MAY62,0,14,,No,$0,No,F,<High School,1,Highly Rural/ Rural,51 - 65,620 - 659,0,18JAN01,18JAN01,$0,0,No,0,$0,,0,OH,52,Private,"$8,820",SUV,no,1,107,Clerical,2001,1,0,0,8.82
337557903,51983544,14NOV55,0,8,"$42,907",No,"$159,304",No,F,Bachelors,1,Highly Urban/ Urban,51 - 65,660 - 749,0,31MAR91,29MAR01,"$9,102",3,No,4,$0,,0,IN,30,Private,"$12,380",SUV,no,9,105,Clerical,2001,1,0,9.9945205479,12.38
801260359,52160591,25NOV60,0,12,"$40,875",No,"$179,476",Yes,M,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,03FEB01,03FEB01,"$3,397",3,No,4,$0,,0,OH,64,Private,"$21,800",Van,yes,15,106,Professional,2001,1,0,0,21.8
786014333,52720358,12FEB65,2,14,"$36,849",No,"$187,005",Yes,M,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,26FEB97,25FEB01,$0,0,No,0,$0,,0,MI,27,Private,"$9,480",Minivan,no,8,106,Blue Collar,2001,1,0,3.997260274,9.48
406043790,52732043,16FEB65,2,14,"$71,141",Yes,"$217,600",No,M,Bachelors,2,Highly Urban/ Urban,36 - 50,750 +,1,28MAR88,17APR01,$716,3,No,3,$0,,0,IL,36,Private,"$14,010",Minivan,yes,1,104,Manager,2001,1,0,13.052706041,14.01
755108654,52828968,04DEC64,1,11,"$82,918",Yes,$0,No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,22APR95,21APR01,"$5,074",3,No,4,$0,,0,IL,15,Private,"$21,950",Van,no,12,104,Manager,2001,1,0,5.997260274,21.95
895283750,52898868,20FEB69,0,11,"$108,311",No,"$332,473",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,06MAY97,05MAY01,$0,0,No,1,$0,,0,IL,43,Private,"$24,550",Minivan,no,1,103,Manager,2001,1,0,3.997260274,24.55
17740614,52982013,02SEP70,0,13,"$50,015",No,$0,No,F,High School,1,Highly Rural/ Rural,36 - 50,620 - 659,0,15JAN90,12JAN01,$0,0,No,3,$0,,0,MI,25,Private,"$14,410",SUV,no,1,107,Clerical,2001,1,0,10.991780822,14.41
260444103,53006686,10APR74,1,12,"$16,839",No,"$76,152",Yes,M,<High School,1,Highly Urban/ Urban,36 - 50,750 +,0,01MAY97,30APR01,$0,0,No,1,$0,,0,IL,37,Private,"$7,340",Pickup,yes,1,104,Clerical,2001,1,0,3.997260274,7.34
687071129,53017314,12JAN56,0,11,"$74,175",No,,No,M,High School,1,Highly Urban/ Urban,51 - 65,660 - 749,0,01MAR94,28FEB01,"$2,484",1,No,3,$0,,0,IL,24,Private,"$14,120",Minivan,yes,10,106,Professional,2001,1,0,6.997260274,14.12
224200408,53056975,20DEC73,1,0,$0,Yes,$0,No,M,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,26APR97,25APR01,"$2,361",3,No,4,"$4,568",08MAY01,1,OH,32,Commercial,"$11,910",Pickup,no,1,104,Student,2001,0.0356164384,-3.334947996,3.997260274,11.91
235241080,53177703,13FEB69,2,15,"$79,961",No,"$246,846",Yes,F,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,10FEB97,09FEB01,"$3,207",4,No,3,$0,,0,MI,41,Private,"$13,400",SUV,no,7,106,Professional,2001,1,0,3.997260274,13.4
747165582,53223663,13AUG71,0,13,"$111,152",No,"$286,594",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,450 - 619,0,30APR97,29APR01,"$10,590",4,No,0,$0,,0,WI,39,Commercial,"$15,410",Minivan,no,9,104,Blue Collar,2001,1,0,3.997260274,15.41
76006645,53369145,12DEC60,0,9,"$58,081",No,$0,No,F,Masters,2,Highly Urban/ Urban,51 - 65,660 - 749,0,09FEB01,05MAR01,$0,0,No,4,$0,,0,MI,42,Private,"$12,010",SUV,no,12,105,Lawyer,2001,1,0,0.0657534247,12.01
834727069,53802073,22MAR72,3,15,"$10,705",No,"$149,950",Yes,F,High School,1,Highly Rural/ Rural,36 - 50,450 - 619,0,19FEB97,18FEB01,$0,0,No,1,$0,,0,IN,24,Private,"$6,330",SUV,no,1,106,Home Maker,2001,1,0,3.997260274,6.33
541831702,53953856,12MAY69,0,,"$102,903",No,"$233,330",Yes,F,Masters,2,Highly Urban/ Urban,36 - 50,620 - 659,0,20JAN95,07JAN01,"$3,873",3,No,1,$0,,0,OH,9,Private,"$7,640",SUV,no,19,107,Lawyer,2001,1,0,5.9643835616,7.64
578508252,54027757,17JUL75,0,12,"$40,071",No,,Yes,F,Bachelors,3,Highly Urban/ Urban,36 - 50,660 - 749,0,14APR01,09MAY01,$0,0,No,1,$0,,0,WI,23,Private,"$8,810",Sports Car,no,10,103,Clerical,2001,1,0,0.0684931507,8.81
937289055,54120460,13DEC68,0,11,"$15,430",No,"$134,172",No,F,<High School,1,Highly Rural/ Rural,36 - 50,620 - 659,0,17MAR92,15MAR01,$0,0,No,0,$0,,0,IL,20,Private,"$6,940",SUV,no,1,105,Clerical,2001,1,0,8.9923497268,6.94
148640155,54452745,20JUN46,1,15,"$60,216",No,"$227,488",Yes,F,High School,1,Highly Rural/ Rural,66 +,660 - 749,1,08MAY92,06MAY01,$0,0,Yes,0,$0,,0,MI,49,Commercial,"$20,490",SUV,no,7,103,Blue Collar,2001,1,0,8.9927389775,20.49
533351979,54492427,06AUG63,0,11,"$53,556",No,"$167,505",Yes,M,<High School,2,Highly Urban/ Urban,51 - 65,750 +,0,07APR97,15APR01,$0,0,No,3,$0,,0,IL,63,Commercial,"$19,050",Van,yes,1,104,Blue Collar,2001,1,0,4.0219178082,19.05
362882890,54761837,17AUG68,0,10,"$94,833",No,$0,No,M,High School,1,Highly Rural/ Rural,36 - 50,660 - 749,0,20MAY95,19MAY01,$0,0,No,2,$0,,0,IL,58,Private,"$14,980",Minivan,yes,,103,Blue Collar,2001,1,0,5.997260274,14.98
998782166,54989234,17NOV76,2,12,"$27,388",Yes,$0,No,F,High School,1,Highly Urban/ Urban,36 - 50,450 - 619,0,19MAR01,19MAR01,$0,0,No,0,$0,,0,WI,30,Commercial,"$7,440",SUV,no,4,105,Student,2001,1,0,0,7.44
667221816,55270732,23MAY61,0,13,"$59,699",No,"$192,290",Yes,F,Bachelors,2,Highly Urban/ Urban,51 - 65,750 +,0,31DEC96,27JAN01,$0,0,No,1,$0,,0,OH,29,Commercial,"$22,690",Sports Car,no,11,107,Blue Collar,2001,1,0,4.0739651171,22.69
723334294,55443650,23MAR56,0,10,,No,$0,No,M,Bachelors,3,Highly Urban/ Urban,51 - 65,660 - 749,0,04DEC90,03JAN01,$0,0,Yes,1,"$5,568",14FEB01,1,WI,45,Commercial,"$20,750",Van,yes,5,107,Blue Collar,2001,0.1150684932,-2.162227735,10.082191781,20.75
922780757,55471262,29APR70,2,14,"$54,064",No,"$201,418",Yes,F,Bachelors,2,Highly Urban/ Urban,36 - 50,750 +,0,07MAR94,30JAN01,$0,0,No,2,$0,,0,IN,7,Private,"$12,220",Sports Car,no,7,107,Professional,2001,1,0,6.901369863,12.22
117266472,55535277,31MAR57,0,0,$0,No,$0,No,F,High School,1,Highly Urban/ Urban,51 - 65,620 - 659,0,03JAN95,02JAN01,$0,0,No,1,"$1,618",06SEP01,1,IN,5,Private,"$16,760",SUV,no,4,107,Home Maker,2001,0.6767123288,-0.390509017,5.997260274,16.76
481560203,55556298,11SEP78,2,11,"$71,996",No,"$220,870",Yes,F,Masters,1,Highly Urban/ Urban,36 - 50,750 +,0,18MAR87,15MAR01,$0,0,No,0,$0,,0,OH,21,Private,"$11,700",SUV,no,16,105,Professional,2001,1,0,13.991780822,11.7
72137269,55613128,18JUL63,2,13,"$14,604",Yes,"$114,676",No,F,<High School,1,Highly Urban/ Urban,51 - 65,620 - 659,0,22JAN85,18JAN01,"$9,543",3,No,9,"$3,556",10MAR01,1,IN,52,Private,"$7,460",SUV,no,1,107,Clerical,2001,0.1397260274,-1.968071721,15.989041096,7.46
37308080,55880330,06MAY64,3,15,"$55,989",No,"$153,738",Yes,M,High School,2,Highly Rural/ Rural,36 - 50,450 - 619,1,01APR98,06APR01,$0,0,No,0,$0,,0,WI,46,Commercial,"$7,100",Pickup,yes,3,104,Clerical,2001,1,0,3.0136986301,7.1
717200399,55914621,14SEP67,0,14,,No,"$320,228",Yes,M,Masters,1,Highly Urban/ Urban,36 - 50,620 - 659,0,05MAR88,02MAR01,"$2,269",3,No,1,$0,,0,IL,35,Commercial,"$17,160",Van,yes,1,105,,2001,1,0,12.989520174,17.16
401276,56001607,28FEB55,0,13,"$23,847",No,"$108,261",No,F,Bachelors,1,Highly Urban/ Urban,51 - 65,620 - 659,0,24FEB94,22FEB01,$0,0,No,2,$0,,0,MI,51,Private,"$17,970",SUV,no,14,106,Manager,2001,1,0,6.9945205479,17.97
843655074,56009648,19JUL58,0,,"$22,254",No,"$127,571",Yes,F,<High School,2,Highly Urban/ Urban,51 - 65,660 - 749,0,21FEB91,31JAN01,$0,0,No,0,$0,,0,IN,56,Private,"$17,420",SUV,no,1,107,Blue Collar,2001,1,0,9.9424657534,17.42
924606887,56041024,14MAR75,2,10,"$93,258",No,"$291,200",Yes,M,Bachelors,2,Highly Urban/ Urban,36 - 50,660 - 749,0,14MAR92,27JAN01,"$5,480",4,No,1,"$4,538",21SEP01,1,IN,66,Commercial,"$20,120",Van,no,7,107,Professional,2001,0.6493150685,-0.431837212,8.8717793248,20.12
849544994,56065634,12DEC72,0,12,,No,"$223,333",No,M,PhD,2,Highly Urban/ Urban,36 - 50,450 - 619,0,28JAN95,04MAR01,"$4,292",3,No,4,"$3,649",16MAR01,1,MI,61,Private,"$13,230",Minivan,yes,,105,Manager,2001,0.0328767123,-3.414990704,6.095890411,13.23
866844529,56120390,19APR60,0,6,,No,"$306,956",Yes,F,Masters,1,Highly Urban/ Urban,51 - 65,660 - 749,0,09FEB97,08FEB01,$0,0,No,0,$0,,0,MI,39,Private,"$27,530",Minivan,no,20,106,Manager,2001,1,0,3.997260274,27.53
830377560,56139555,30JAN67,2,13,"$153,270",No,"$382,564",Yes,F,Bachelors,2,Highly Urban/ Urban,36 - 50,750 +,0,16MAY97,13MAR01,"$31,683",1,Yes,5,$0,,0,IL,12,Commercial,"$30,480",Pickup,no,6,105,Blue Collar,2001,1,0,3.8246575342,30.48
792000183,56438443,15JAN59,0,13,"$7,784",No,"$98,722",Yes,F,<High School,3,Highly Urban/ Urban,51 - 65,620 - 659,0,29JAN96,04MAR01,"$1,943",3,No,0,$0,,0,OH,50,Private,"$13,160",Minivan,yes,7,105,Clerical,2001,1,0,5.0933602815,13.16
493243717,56453904,10NOV59,0,8,"$39,490",No,"$175,057",No,F,High School,1,Highly Rural/ Rural,51 - 65,750 +,0,28FEB01,28FEB01,$0,0,No,0,"$5,871",06SEP01,1,OH,61,Private,"$5,450",SUV,no,1,106,Professional,2001,0.5205479452,-0.652873281,0,5.45
177733098,56541067,11FEB51,0,12,"$106,922",No,"$285,968",No,M,Bachelors,1,Highly Urban/ Urban,51 - 65,750 +,0,12APR01,12APR01,"$4,169",2,No,1,$0,,0,OH,57,Commercial,"$23,640",Panel Truck,yes,7,104,Professional,2001,1,0,0,23.64
981460557,56679494,08APR68,2,9,"$214,199",Yes,"$539,729",No,F,PhD,1,Highly Urban/ Urban,36 - 50,750 +,1,23JAN01,23JAN01,"$30,986",2,Yes,0,$0,,0,IL,48,Private,"$31,980",Minivan,no,17,107,Doctor,2001,1,0,0,31.98
943091300,56721286,20MAY56,0,15,"$58,869",No,"$173,894",Yes,M,Bachelors,1,Highly Urban/ Urban,51 - 65,750 +,0,07MAY98,07MAY01,"$2,799",2,No,7,$0,,0,OH,8,Private,"$7,390",Pickup,no,9,103,Professional,2001,1,0,3,7.39
807784716,56748133,27JAN72,3,11,"$101,575",Yes,"$282,821",No,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,03APR01,03APR01,"$2,862",3,No,1,$0,,0,WI,48,Private,"$5,100",Minivan,yes,11,104,Professional,2001,1,0,0,5.1
371660994,57077951,25SEP63,1,15,"$28,725",No,,Yes,F,High School,2,Highly Rural/ Rural,51 - 65,450 - 619,0,30MAR01,23APR01,$0,0,No,0,$0,,0,MI,51,Private,"$6,000",SUV,no,1,104,Clerical,2001,1,0,0.0657534247,6
333237097,57553841,08JUL86,2,13,"$11,047",Yes,$0,No,F,<High School,1,Highly Urban/ Urban,26 - 35,750 +,0,30JAN01,30JAN01,"$6,996",1,No,0,"$5,238",20JUN01,1,IL,47,Private,"$18,770",SUV,no,8,107,Clerical,2001,0.3863013699,-0.951137463,0,18.77
362586299,57579935,28DEC73,1,10,"$14,942",No,"$95,764",Yes,M,<High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,03JAN97,02JAN01,"$9,925",2,No,9,$0,,0,IL,12,Commercial,"$12,030",Pickup,yes,1,107,Clerical,2001,1,0,3.997260274,12.03
868741586,58514405,09DEC58,0,0,$0,No,"$87,080",Yes,M,High School,1,Highly Urban/ Urban,51 - 65,450 - 619,0,17MAY01,17MAY01,"$5,032",3,No,7,"$1,869",30MAY01,1,OH,69,Commercial,"$6,400",Pickup,yes,1,103,Student,2001,0.0356164384,-3.334947996,0,6.4
71910109,58703349,14JUL73,0,12,"$78,582",No,"$185,020",Yes,M,Bachelors,1,Highly Urban/ Urban,36 - 50,660 - 749,0,05APR97,04APR01,$0,0,No,1,$0,,0,MI,28,Private,"$12,860",Minivan,yes,6,104,Manager,2001,1,0,3.997260274,12.86
946925740,58916022,15JUL63,2,16,"$101,470",No,"$321,990",Yes,F,Bachelors,1,Highly Urban/ Urban,51 - 65,750 +,2,05MAY98,05MAY01,$0,0,Yes,3,"$3,393",04DEC01,1,OH,25,Commercial,"$11,840",SUV,no,11,103,Blue Collar,2001,0.5835616438,-0.538605188,3,11.84
172244375,58935484,12AUG76,4,0,$0,No,"$60,950",Yes,M,<High School,1,Highly Urban/ Urban,36 - 50,450 - 619,0,29MAR91,27MAR01,$0,0,No,4,"$1,791",28NOV01,1,OH,36,Commercial,"$9,150",Pickup,yes,1,105,Student,2001,0.6739726027,-0.394565818,9.9945205479,9.15
740350656,59029049,09APR75,1,6,"$28,182",No,"$122,763",Yes,F,High School,1,Highly Urban/ Urban,36 - 50,660 - 749,0,19MAR95,18MAR01,$0,0,No,4,$0,,0,OH,40,Private,"$7,840",SUV,no,1,105,Manager,2001,1,0,5.997260274,7.84
583510882,59194601,20JUN57,0,0,$0,No,$0,Yes,M,High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,08MAY97,07MAY01,$0,0,No,0,$0,,0,MI,30,Commercial,"$19,480",Van,no,8,103,Student,2001,1,0,3.997260274,19.48
541328140,59701497,07MAR59,0,7,"$28,123",No,"$110,261",Yes,F,<High School,1,Highly Rural/ Rural,51 - 65,660 - 749,0,08JAN01,08JAN01,$0,0,No,0,$0,,0,OH,83,Private,"$7,410",SUV,no,8,107,Clerical,2001,1,0,0,7.41
336407311,59716937,05DEC55,0,10,"$33,933",No,"$156,362",Yes,M,High School,3,Highly Urban/ Urban,51 - 65,660 - 749,0,07FEB95,22FEB01,"$3,764",2,No,1,$0,,0,OH,25,Commercial,"$11,630",Pickup,yes,6,106,Blue Collar,2001,1,0,6.0410958904,11.63
